stress: info: [2093909] dispatching hogs: 16 cpu, 0 io, 0 vm, 0 hdd
stress: info: [2093909] successful run completed in 30s
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
    Finished `release` profile [optimized] target(s) in 2.41s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
1000,false,8,0.44380625,3.52851261,18.93653600
1000,false,8,0.44553228,3.54227215,18.96387900
1000,false,8,0.44343309,3.52535231,18.89259100
1000,false,8,0.44393154,3.52928768,18.90675100
1000,false,12,0.44380660,5.06927734,18.74281100
1000,false,12,0.42774395,5.06908475,18.51441800
1000,false,12,0.42658717,5.06977246,18.49391000
1000,false,12,0.42849596,5.07191361,18.50044100
1000,false,12,0.42693982,5.06720845,18.47962800
1000,false,12,0.42660453,5.07119625,18.42036300
1000,false,12,0.42733219,5.06757678,18.43879500
1000,false,12,0.42887205,5.07132110,18.45905900
1000,false,12,0.44457562,5.11728994,18.97218000
1000,false,12,0.42682405,5.06727695,18.45350500
1000,false,12,0.42814426,5.06884196,18.46870300
1000,false,12,0.43010617,5.07067674,18.50984000
1000,false,12,0.42612952,5.06594628,18.47883400
1000,false,12,0.42775142,5.06840410,18.47596600
1000,false,12,0.42854210,5.06775635,18.48982100
1000,false,12,0.42639523,5.06966902,18.48518300
1000,false,12,0.42783442,5.07055972,18.48762400
1000,false,12,0.42941015,5.06818868,18.53602400
1000,false,12,0.42663353,5.07166584,18.49806000
1000,false,12,0.42658571,5.07012199,18.46272100
1000,false,14,0.42158659,5.79350268,18.42726000
1000,false,14,0.42024295,5.78404850,18.34553400
1000,false,14,0.41998727,5.77695303,18.34065100
1000,false,14,0.41959081,5.77564543,18.34052900
1000,false,14,0.42054666,5.77840171,18.37812700
1000,false,14,0.41896871,5.77591914,18.32295100
1000,false,14,0.41954681,5.77243277,18.31410100
1000,false,14,0.41784278,5.76994629,18.32307300
1000,false,14,0.41950196,5.77338490,18.33686700
1000,false,14,0.41943946,5.77514769,18.33692800
1000,false,14,0.41969817,5.77353168,18.33625600
1000,false,14,0.42009801,5.79009939,18.36927600
1000,false,14,0.41974374,5.77382438,18.34590000
1000,false,14,0.41937547,5.77922670,18.33882000
1000,false,14,0.41948492,5.77290476,18.31312500
1000,false,14,0.42032868,5.77888530,18.34547300
1000,false,14,0.41872994,5.77931768,18.36311200
1000,false,14,0.41988131,5.77611077,18.35658200
1000,false,14,0.41965898,5.77509148,18.32807800
1000,false,14,0.41980040,5.77491656,18.32484300
1000,false,15,0.41608397,6.14320183,18.23219200
1000,false,15,0.41655583,6.15322237,18.23371800
1000,false,15,0.41597731,6.15022628,18.23371800
1000,false,15,0.41606922,6.14907413,18.23524400
1000,false,15,0.41554511,6.15166677,18.25892600
1000,false,15,0.41538361,6.15384127,18.24592500
1000,false,15,0.41574199,6.15272016,18.23286300
1000,false,15,0.43384397,6.38404465,19.48957500
1000,false,15,0.43567525,6.42625049,19.83527700
1000,false,15,0.43536144,6.43042755,19.83710800
1000,false,15,0.43735674,6.43526321,19.98499500
1000,false,15,0.43983593,6.47680638,19.87787900
1000,false,15,0.43475161,6.40726854,19.37952800
1000,false,15,0.41690813,6.16115961,18.21961900
1000,false,15,0.41609630,6.16656397,18.27650400
1000,false,15,0.41630884,6.15352933,18.20881600
1000,false,15,0.41696811,6.15768887,18.24421600
1000,false,15,0.41693208,6.15688794,18.22761500
1000,false,15,0.41703327,6.16717569,18.29170100
1000,false,15,0.41701788,6.16459832,18.25941400
1000,false,16,0.41291254,6.52083385,18.20490900
1000,false,16,0.41062008,6.49394747,18.11824000
1000,false,16,0.41183287,6.48357931,18.13648900
1000,false,16,0.41165796,6.49438008,18.12123000
1000,false,16,0.41121884,6.50272522,18.14161600
1000,false,16,0.41238981,6.49766754,18.16157500
1000,false,16,0.41130089,6.49399474,18.13862500
1000,false,16,0.41132564,6.49956434,18.14558400
1000,false,16,0.41097711,6.50319622,18.14857500
1000,false,16,0.41062605,6.49580251,18.13447500
1000,false,16,0.41227737,6.50498828,18.18196100
1000,false,16,0.41128765,6.49719367,18.12489300
1000,false,16,0.41154438,6.49872799,18.18415800
1000,false,16,0.40927206,6.47096998,18.04481400
1000,false,16,0.40852937,6.46739402,18.01863000
1000,false,16,0.40859737,6.46478246,18.03944400
1000,false,16,0.40878762,6.46502915,18.02784700
1000,false,16,0.41547868,6.46524540,18.45374900
1000,false,16,0.40888605,6.45323600,18.12794500
1000,false,16,0.40886475,6.45764510,18.05311600
1000,false,16,0.40912391,6.47005813,18.04731700
1000,false,16,0.40937617,6.47699975,18.12196300
1000,false,16,0.40873919,6.46941907,18.04878200
1000,false,16,0.40909467,6.47423188,18.01161200
1000,false,16,0.40956507,6.47342948,18.04615700
1000,false,16,0.40955622,6.47750593,18.07313500
1000,false,16,0.40873810,6.46245320,18.05238300
1000,false,16,0.41208450,6.45666680,18.07575900
1000,false,16,0.40823802,6.46471303,18.02027900
1000,false,16,0.40895059,6.46700589,18.04304500
1000,false,16,0.40888052,6.47032829,18.05873100
1000,false,16,0.40888722,6.45824878,18.06404000
1000,false,16,0.40939766,6.46727278,18.05860800
1000,false,16,0.40929477,6.46901404,18.07087600
1000,false,16,0.41000079,6.48616631,18.15101500
1000,false,16,0.40931021,6.46126936,18.02693100
1000,false,16,0.41020525,6.47763584,18.17860400
1000,false,16,0.41139982,6.45482465,18.06990000
1000,false,16,0.40849773,6.45989852,18.03364500
1000,false,16,0.40890542,6.48130187,18.11402900
1000,false,16,0.41237803,6.48137068,18.08296200
1000,false,16,0.40930159,6.47118857,18.13179000
1000,false,16,0.40913581,6.46834042,18.04573000
