    Updating crates.io index
 Downloading crates ...
  Downloaded iana-time-zone v0.1.61
  Downloaded num-traits v0.2.19
  Downloaded chrono v0.4.38
   Compiling num-traits v0.2.19
   Compiling iana-time-zone v0.1.61
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
   Compiling chrono v0.4.38
    Finished `release` profile [optimized] target(s) in 5.66s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
750,false,16,0.15232755,2.40569513,6.75712300
750,false,16,0.15296916,2.40265416,6.69285300
750,false,16,0.15329615,2.40793470,6.69828600
750,false,16,0.15273093,2.40412669,6.70487800
750,false,16,0.15352378,2.40905725,6.70506100
750,false,16,0.15265977,2.40610292,6.72416500
750,false,16,0.15292442,2.40407136,6.71067600
750,false,16,0.15351283,2.40907223,6.75468200
750,false,16,0.15304458,2.40767196,6.69602800
750,false,16,0.15309345,2.40865933,6.73551700
750,false,16,0.15284601,2.40685855,6.70408400
750,false,16,0.15335473,2.40892295,6.70951600
750,false,16,0.15314785,2.40479504,6.70402400
750,false,16,0.15272519,2.40447805,6.71110400
750,false,16,0.15339040,2.40858773,6.70738000
750,false,16,0.15288484,2.40638281,6.67381100
750,false,16,0.15298803,2.41021955,6.71897700
1000,false,16,0.40745575,6.41705050,17.77967800
1000,false,16,0.40742674,6.43420739,17.59919800
1000,false,16,0.40912484,6.44084037,17.75123600
1000,false,16,0.40838593,6.44091252,17.73848000
1000,false,16,0.40796979,6.44035979,17.75849900
1000,false,16,0.40914896,6.44013973,17.69459600
1000,false,16,0.40822666,6.44007277,17.65175000
1000,false,16,0.41491970,6.45281587,18.21150100
1000,false,16,0.40830378,6.44275975,17.81263700
1000,false,16,0.40868512,6.43705905,17.79493700
1000,false,16,0.40739434,6.43349693,17.68635600
1000,false,16,0.40722565,6.42575441,17.59834400
1000,false,16,0.40697317,6.43114841,17.66157600
1000,false,16,0.40734972,6.42444211,17.74897800
1000,false,16,0.40728979,6.42313782,17.72950800
1000,false,16,0.40766006,6.43242232,17.72920300
